time,gt_x,gt_y,est_x,est_y,noisy_x,noisy_y
1765540328.0182564,4.897245849304074,1.113293021002705,5.713783504633113,-6.092189335113262,3.125775870837752,2.1882984415617064
1765540328.051747,0.39530638829021025,-4.88443466238872,2.8469213491359167,4.259470940001461,-0.5148015248946813,0.9895405172265763
1765540328.0805101,4.689165706504022,-1.6381384209810688,10.02727228102769,4.151584154991093,1.4981002496997844,-11.336544663209281
1765540328.110585,-0.4488500697533154,5.079715709737494,-1.3190051146310073,-0.9929587245261042,-6.286899887203864,3.183542788155968
1765540328.139265,-4.797620318256577,1.5047151426228067,-2.3218216709796793,2.804429346044882,-2.7358588642096695,3.112151130584278
1765540328.1609902,4.876001990057259,1.2110087572758976,4.350462580270671,-3.249460148775459,-0.5356104062437502,0.9876848115682056
1765540328.1924765,-4.739023221935936,1.6912758889876138,-6.566065151891884,0.3665026760597429,-7.961539897634664,-4.288691205142152
1765540328.222725,1.939131134784827,-4.509089826465542,-3.8435320631227476,0.7808261926378829,-5.1276177512977,-6.04490727525812
1765540328.2643185,4.852808195000253,1.3082801021928911,5.325278566824786,3.2773662548520828,3.064286813940078,2.4575811430256906
1765540328.312641,-4.091397738693485,-2.7726850371761973,-7.530220964920735,-3.420028631979859,-7.843500708090197,-4.460476774958633
1765540328.3504577,-4.8499558237197675,1.3116978847959129,-5.591120479853252,3.6396849935285944,-2.6622631547805056,3.379378960745039
1765540328.3874717,0.6934831222710499,-4.8518211904432285,-6.6255696284861605,3.377853178133284,-0.3310662751442754,1.0108405354664356
1765540328.4230537,-0.04501774967691849,5.099781565960365,-1.6764083509447052,5.1051826361491495,0.18597270176618305,5.717659144613256
1765540328.4640107,4.800608682528316,1.5013341823072295,6.393439933918549,-1.3650942552798804,2.998402832433349,2.6947339223549265
1765540328.4905295,-4.8259134169717175,1.4041816583830597,-4.095478696346406,0.45819201933365183,-3.0184283905437557,0.9841707508346469
1765540328.5166292,-0.14499764483932087,5.097861348674191,5.646420198854684,-0.39181519058275494,-4.819491451513062,-5.9060208614696315
1765540328.5417383,-4.894530834733718,1.1167421581700685,-1.6809080802682081,2.0582220109564893,-2.660666852873434,3.3906625247820363
