time,gt_x,gt_y,est_x,est_y,noisy_x,noisy_y
1765540440.044449,4.973946184010158,0.6194217880333629,10.422550233841562,-2.5869864779620295,7.294409870652899,5.526551466534778
1765540440.071416,-4.091397738693485,-2.7726850371761973,3.238413038697435,3.7677044764136642,0.6002972943699884,4.588856240542525
1765540440.1144013,4.9904536457340605,0.4245730377695647,3.4509780466767377,10.150889109710226,0.34541282525336986,-4.008298341151721
1765540440.1610556,2.782423542565077,4.254952164964145,-9.779690817018235,4.537242095999462,-10.65742773650799,4.74300191271907
1765540440.2083507,2.3498049043793627,4.513961544110967,3.2984754942805523,0.6678985586285349,7.198451750054572,-1.2404147713524376
1765540440.2668889,4.982964626939056,0.5242905451020043,5.250461214708377,4.779592243171647,7.288860279618171,5.600445176758425
1765540440.3130004,2.2610616800106853,4.560051746971854,-0.6940023564229358,-3.3955911141320447,0.3130255147952665,-3.991477477139264
1765540440.3966455,4.973482888705245,0.6238383392070812,2.7225762195669843,4.9373365060589665,7.280860215526265,5.684437026502664
1765540440.4663694,-3.911776328022852,-3.0129123296899105,-1.814157107598494,-0.19847080851726406,-5.290970253904568,-5.086756947436465
1765540440.5183566,4.916531275480242,1.0151719783649802,-2.1397888890935985,1.8219615969453236,-7.615685029339411,-7.07139671212679
1765540440.5585108,1.9895518176073466,4.687548405193006,-0.16982213818922479,-2.8671573273584396,-0.18084105219271213,-3.7591492888567255
1765540440.623218,4.933123258945701,0.9210656991952118,0.9801938259532157,4.015799309165156,7.251308514009258,5.946555511693663
1765540440.681187,-1.9468681166780084,-4.504983314670163,-0.40959063097324655,-2.87308308160334,-0.3812313272988226,-3.674657027227842
1765540440.7256365,1.8974091356771816,4.726399310431336,8.272509825229736,11.914808100396286,-11.094259745709142,4.249863395019318
1765540440.7945907,-3.8746048375361326,3.259057657224031,-1.3071540360218847,8.899439513232483,-7.681680207121083,2.288721410410138
1765540440.8717651,-4.737608043988571,1.6954851452130633,5.246355187207933,9.733440451045263,7.174137331426789,-1.1099375852014042
1765540440.9411473,4.876001990057259,1.2110087572758976,6.275369777713158,15.569005957335746,-7.525973920139074,-7.175059523426126
1765540440.9760544,-3.5109853208467476,-3.4589333783786627,-4.858820158742704,-3.2192690259553753,-5.208871215945906,-4.516146606025684
1765540440.9957087,4.851733133271544,1.3125887921435402,-2.396236000054297,10.867672347186879,7.164845129183126,6.326056340884577
1765540441.0263793,-1.57263296289255,-4.64591852865273,7.114315994778529,0.4399418676243405,-0.7270424306717385,-3.5466880244184873
1765540441.0517101,-4.8499558237197675,1.3116978847959129,-5.341320060743592,5.18495992195823,-7.874608601780257,1.6237176739156145
1765540441.089307,-3.4358851687545053,-3.5315105651844125,-5.590639574819391,-3.520513885385668,-5.146745804958479,-4.576131602243166
1765540441.1663277,1.9015173616897958,4.724713177004876,-10.001522062174695,7.202139398848175,-5.11551189840684,-5.14838178439164
1765540441.2304518,-3.362572578575009,-3.599517408900964,-3.639685653510615,11.300707947863085,7.111242276933465,6.520990903308442
1765540441.2940521,-3.2879146042244516,-3.6660444976467197,-6.279910539152241,3.171993763086487,-5.125105979929171,-4.5958164418263845
1765540441.3405817,1.2332715615506933,4.945765378914424,-11.132521806206944,4.133099053841498,-11.48482510043861,3.6805023713417278
1765540441.4255319,-4.754817268273334,-1.44344517448996,-6.964935187028585,6.386764549674792,7.113565462995145,6.515762152092658
1765540441.4709601,-3.1381402095651643,-3.791767059204548,-3.698858936211133,-4.778887449787871,-4.864536661586398,-4.814550720175968
1765540441.5306242,-3.134682477978659,-3.7945535729578004,-4.11379534140558,-5.908751625574173,-3.534786200456098,-6.246298210368633
1765540441.5878541,-4.722999424249076,-1.538246500813853,5.067536383287674,-5.110655193753458,7.078892817730614,6.61537383901312
1765540441.6236522,4.70644212444061,1.7907961309116887,-1.0358818049037106,-7.959786635318284,1.1902995848394327,-7.782864574677561
1765540441.6751158,-1.0909707565632147,-4.779309889290448,-3.959264327352439,-6.963597191640644,-4.673839180347502,-5.27426426365156
1765540441.7238314,3.5136388283349573,-3.458288306243854,1.0456883406820288,5.067803798015123,-0.73992596028944,5.217143211742409
1765540441.7983513,1.525855877894057,4.861801230683449,1.6831904562855748,-1.2330926288914543,-0.85954992935137,-3.508361423023185
1765540441.8496666,-4.981042536115892,0.5233755490398733,0.2420132454506837,2.3860164150973517,-7.962729868817473,1.1385304606398696
1765540441.903412,1.1404405199977046,4.968429963990427,-1.6619617581751396,4.991294704221237,-1.5046311956301726,5.425153725435642
1765540441.9629147,4.426532607143284,2.4269357152372137,-6.7948647987062225,1.2528298733642247,-6.455442493134383,-8.105251323837331
1765540441.9994078,-2.7302112027848295,-4.088142952264857,-7.0728855292386825,-4.81030629196626,-3.2278001011601005,-7.045498462286153
1765540442.0572338,3.3652519082568997,-3.598899591924571,-5.321499197919272,7.761322582187403,-1.6192082408798305,-3.3927092518064272
1765540442.1144283,-0.4990058386272648,-4.8749432686089875,3.7539490935730475,2.9636576553868403,-2.225287394352932,-3.587825196140967
1765540442.1708415,-2.560545743613578,-4.194012206136499,-1.726562283466454,-1.5252260681324497,-4.10510734898568,-5.34331481588677
1765540442.2256398,-4.671597379062474,1.8795534040123896,-5.63125784535658,-5.094037746891604,-11.932715525347218,2.7759417595175906
1765540442.2733881,-4.000497919969214,3.0979951118592126,4.832447846571565,-1.9338814112184046,6.598795338470488,7.669197514246217
1765540442.3144047,0.24600188218088137,5.093987132160697,5.094427105440925,0.18775328851856982,6.654210296798158,0.18720911475804708
1765540442.3367887,-4.353383660120188,-2.357514190584213,3.666586300624627,-4.656453903779928,-3.2704192602455846,-6.964407401585057
1765540442.3762941,4.3277158517980325,2.6058923037676927,9.066371332486238,-9.819543783588943,-2.0085676716695926,5.517273309897749
1765540442.4016213,-4.739023221935936,1.6912758889876138,6.37679225937645,-13.382483155208801,-12.016490536685524,2.5399904921670173
1765540442.4387572,-4.30336593855379,-2.4441045722696386,0.7869079069695392,-0.1025088265507954,-6.7798700838146955,6.199295520798971
1765540442.4851449,4.27673589919115,2.6919196895429294,1.0210108214137779,7.192796861326004,-2.0910535146628257,5.527211713443682
1765540442.5227914,4.116143581629157,2.9399921060433516,6.008951668940399,0.6197692282993792,6.501645368653303,0.4173113639415952
1765540442.5664756,-4.25162652801612,-2.5296773487135606,1.9588799269251935,0.9557814238518257,-2.585168036118354,4.594421730681836
1765540442.605966,3.783860984089523,-3.1695574801568007,1.6443596999798846,-3.23511795547622,-2.069004333679074,-3.4197599280056714
1765540442.6327024,-4.227284349137614,2.768628142637757,-0.28371258267506766,6.508515620885816,-6.976473063766417,5.8991846359177975
1765540442.6681776,-4.198186123581468,-2.6141982919464795,-2.9733816063108334,2.378676759851956,-2.9562764328727935,-7.482973671479501
1765540442.7105587,-4.8259134169717175,1.4041816583830597,-0.25056384417097727,-3.717696335518042,-12.193013508425437,1.9481046609001285
1765540442.7565854,-4.143066100699158,-2.6976335947179115,-0.7520001403884562,-7.154847467656753,-2.8690129616759608,-7.615064584354112
1765540442.8066888,0.25043723515513133,5.093767562352979,1.835191349856177,5.662096136303308,-2.2083220797862158,5.532576937982912
