time,gt_x,gt_y,est_x,est_y,noisy_x,noisy_y
1765540402.7570379,4.884891470827446,-0.9712693680172473,-0.9071645284961681,-6.989762810379416,2.8132522344419506,0.8376108003068872
1765540402.854544,-3.718073147982661,-3.2419365233509847,-1.267985968017568,-6.140415500569291,-7.681275743388273,-2.577384451047325
1765540402.9315333,4.905338550793432,-0.8733838042605053,-1.039068639343521,3.2893299231490634,0.6981048889803482,5.029066743725887
1765540403.0276995,0.05498055195845905,5.099701934616496,0.5234777775970647,5.428020387591514,0.6692268623039185,5.029667387198545
1765540403.1100454,-2.4302569348724017,4.469088191525521,2.6499684150101794,0.6257786620356216,7.450120081668101,-3.45526326307216
1765540403.1542826,-4.4249599659928425,2.4261228815547686,0.5109578592816455,2.7031381705107242,2.7833846915069373,6.30959590183995
1765540403.2150955,2.5671465936192046,-4.191264231511527,-3.21688880638772,2.5902120560367554,-9.904172269700002,-0.5771663145508032
1765540403.2526336,-4.470594293030035,2.3371443736611788,-5.09116528284791,1.1041865162195899,-4.667548805763598,-2.861469358377113
1765540403.307003,2.6524528111385166,-4.13908649752787,-7.221923235287275,1.1931179448292488,2.963490125730883,1.8493035364263493
1765540403.3651469,2.8982557108416622,-3.975041531764253,-7.10127706048758,1.585884005604698,-7.2018842178696465,1.6981557499819153
1765540403.4287305,-4.998523040324353,0.03093030020762333,0.14721353121462669,-0.29830253167383564,2.969256837686543,1.916250403492494
1765540403.4928267,-2.771635939751666,4.26082139173069,-4.6831756645688785,8.890074608286893,-4.878394848112107,-2.9936551874402264
1765540403.5560439,-0.5439337945322313,5.070209344457046,-6.232205725409827,2.9210335117568147,-7.209471635321253,1.6829538993641118
1765540403.5880096,4.997773523770404,-0.07960070605967107,-7.752963558423273,4.815547368749829,-4.198517922236619,-9.910606299826842
1765540403.653573,-0.643222504810499,5.058317385729009,-1.1629555485655068,4.081236946338145,0.12817842583069552,4.990920348223138
1765540403.716304,-4.985385302156404,-0.26873685360752464,-4.528122890133129,1.8386257848765906,-4.069717241049971,-9.982292570817359
1765540403.78619,-4.671597379062474,1.8795534040123896,0.817276776103353,6.589832978620493,2.160052281718266,6.688486998180656
1765540403.8405685,-0.8409872730782598,5.028589227644434,-0.2196290052378368,5.322138651194533,-0.22443803460296896,4.938920904377786
1765540403.8855705,-4.9666514511184605,-0.4678441356853122,-1.5027125499396443,4.102248526027418,-9.875463365697014,-1.536870624505582
1765540403.9430518,3.3652519082568997,-3.598899591924571,4.404890660085585,-1.6592421700892404,8.254395189933248,-2.8461217528307547
1765540403.9722283,4.996144577102918,0.32028931807417027,3.264431684283764,-1.2866839817166544,2.9796448132136977,2.058804173465229
1765540404.0331733,4.948557219740947,0.8222656003830542,4.002546552684024,-5.279330828148464,0.681125732440577,-6.511150322392987
1765540404.093548,3.2939491516819843,-3.6625172199949523,3.486324606992054,0.9119306607905329,2.973127807889436,2.179208005872159
1765540404.1525185,3.510477130852074,-3.4614066769315306,-5.111703014817544,3.2824360074564147,-7.387422556661301,1.2125590750367095
1765540404.1893637,4.983339504453134,0.5198656119207469,-2.5149861263183837,4.308368427697015,2.9752610572093765,2.150461594569049
1765540404.2301893,3.580998510585025,-3.3905095565974035,-7.423748784848013,6.198683210377325,-7.400291546368623,-3.0059902753250305
1765540404.2713127,-3.399117511289371,3.765944933814752,-0.054130922409709736,4.1724516941570595,-5.434108719812604,-3.439906803458902
1765540404.325492,-2.4780165753172794,-4.2421808897270274,-5.159787742273077,3.9682707946889777,-6.475213475094609,-3.545729000912893
1765540404.377063,1.8045079153645969,4.763399714963445,5.3371545131958955,-2.0209504789460584,6.292524999766328,1.691700966784268
1765540404.444811,4.875013311387953,1.215338085318399,7.782330505403201,-3.0188116851383326,8.621877569399683,-2.4730648923379586
1765540404.4970706,4.949196759399878,0.8178711088499236,8.794093915306796,1.358306278444169,2.9596008806340928,2.2968211454552363
1765540404.5466213,-4.895431936267338,1.1123937581631516,0.7965025346242293,1.597996967796873,-7.519778631749711,0.6664805716976265
1765540404.5961928,4.933850554672429,0.9166848764715152,-6.817811195802454,-6.540135753401929,-9.714109939556563,-2.285097410264
1765540404.6360521,-4.913885382065958,1.0186347263991953,-6.297722263225555,-4.202789808936552,-7.466410426966058,-3.2974615508152247
1765540404.6942194,1.5216260443579384,4.863153663735478,-1.974520299821113,-2.6955601113227794,0.9511870021310312,7.201603485739287
1765540404.7289007,3.9115822588854083,-3.0156680948320975,-3.984181733876666,-6.323722234180524,8.844508543150939,-2.213952017424241
1765540404.7600508,-3.748115559858938,3.4081851006955777,-3.9844956366748154,-4.342117601838609,-5.51197816123013,-3.517320768158267
1765540404.798961,-4.7847328488136665,-1.3480264933417894,-5.4912912832810745,-3.7249678491868194,-5.776486317216813,-3.9080997104509207
1765540404.8313878,3.973109242930975,-2.9368385514783286,-2.818525684778903,0.46750925174530855,-7.602297521548542,0.21614874970519704
1765540404.8778708,-3.813525186257876,3.332546172586616,6.557332217440517,1.0210159443206794,2.9148704668968093,2.5486787573133642
1765540404.9372578,4.739314868968526,1.6963554122659494,-1.1095375526150484,3.370140199600611,-1.4483864676005873,4.585199052379802
1765540404.9848683,3.9143479124123033,-3.012193655698998,5.328116807372938,0.6215003796593745,6.535310524760385,1.981036225123482
1765540405.0426583,-1.9883944022824513,4.687183109875721,7.916520118605544,-0.2856698715324202,9.049954490264467,-1.935117316820474
1765540405.089795,4.827673741341823,1.4050681485126868,7.196867189867749,3.168231033650879,2.9029576677863633,2.5997582785024784
