time,gt_x,gt_y,est_x,est_y,noisy_x,noisy_y
1765539949.6844296,4.644323144549662,1.9545956805315794,5.302884641825771,0.9613920173227225,4.562745379532099,2.1935805942531363
1765539949.7835186,4.606304936681536,2.0470850450099185,5.427765246097095,1.428001942109583,4.591526675126801,2.1273605546193095
1765539949.882996,4.566444668228653,2.138795598764517,5.217878134414342,1.890084223406628,4.535333503435074,2.24988693002324
1765539949.9874551,4.5247582827669275,2.229690658796664,5.062010706578019,2.0470630042848845,4.539296753833087,2.241682378037113
1765539950.0906675,4.481262454294737,2.319733868294265,4.915779807082352,2.1349128503065677,4.534124042994418,2.2518655633016014
1765539950.1911602,4.435974580563531,2.4088892111740807,4.819699175216279,2.1864181639436433,4.536847998928551,2.246758670785697
1765539950.2900941,4.388912776118974,2.4971210264876813,4.65706110875177,2.3313444890032335,4.4601202904589,2.383929517191805
1765539950.391165,4.34009586505536,2.58439402268535,4.65863958032572,2.2845473939274203,4.4976146180179395,2.3199369606473956
1765539950.4918058,4.289543373486231,2.670673291732232,4.576249309055092,2.333482885302291,4.47156267225235,2.3624287633607834
1765539950.5850348,4.237275521734191,2.7559243230710835,4.474087029695213,2.499427178610563,4.367174379122132,2.525289004868012
1765539950.686024,4.183313216243045,2.8401130174260345,4.481289644401366,2.4567785398022557,4.395022033420452,2.4836977577802015
1765539950.7877545,4.127678041215502,2.9232057004418435,4.462677920276832,2.454209153261263,4.395539136633531,2.4829578962011425
1765539950.8875322,4.07039224997978,3.005169136153192,4.4601749817504075,2.4398321608765605,4.411417882729087,2.4611797789052714
1765539950.9877648,4.011478756088573,3.085970540278627,4.308277736416407,2.654501227026424,4.253942973067785,2.668327895702228
1765539951.0882728,3.9509611241539355,3.165577593333836,4.232467523777623,2.7047436077614777,4.21030445631829,2.7234093558465853
1765539951.1874638,3.8888635604217496,3.2439584535590096,4.077018692477972,2.85499353914361,4.081362097978161,2.8796394753299666
1765539951.2874537,3.825210903089552,3.3210817696551223,3.9834661781787433,3.011896344549032,3.9537333226506073,3.0281264083345114
1765539951.3867161,3.7600286123715847,3.3969166933240325,3.8212819836171428,3.1836624289277227,3.793991550022738,3.2066252838258547
1765539951.4906874,3.693342760315049,3.4714328916073924,3.7358865562091,3.2776460669519167,3.706660238956822,3.3003689967111085
1765539951.5879006,3.6251800203716353,3.5446005590194236,3.6718046150217205,3.356763356483749,3.643747792443401,3.365249373536121
1765539951.6817493,3.5555676567284964,3.616390429468718,3.5190538055820717,3.492365870949141,3.4971036126409274,3.510550061277525
1765539951.7877629,3.484533513402937,3.6867737879642806,3.513467968680352,3.480358774498997,3.499328582815357,3.508431960194253
1765539951.8879511,3.412106003105178,3.755722482101146,3.5063592340158536,3.4711683969980633,3.5022931295334625,3.5057207314838665
1765539951.9876387,3.3383140958736504,3.823208933320963,3.4022172614314314,3.5681858561946185,3.3919672860627528,3.6026395340348474
1765539952.0865438,3.263187307487369,3.889206147943051,3.282407624718544,3.6830548721178853,3.294594065146982,3.6847885078537717
1765539952.1854599,3.1867556876600114,3.9536877279615124,3.2068552079308814,3.759973921797324,3.206822384953757,3.755881751536896
1765539952.2863696,3.109049808020433,4.016627881604082,3.10528024109233,3.8277822369740555,3.1022187385498103,3.8371987107024923
1765539952.3853035,3.0301007498844257,4.078001433648494,3.1470461113440877,3.7877865256072316,3.1489671937506283,3.8023345391504826
1765539952.487409,2.9499400918226026,4.137783835492235,2.9503565908431972,3.9155966318093025,2.975132686175662,3.926645660374834
1765539952.5897632,2.868599897029395,4.195951174971655,2.906343871903833,3.987717565151681,2.9115706498954914,3.970205136224352
1765539952.6837301,2.7861127004981987,4.252480185926516,2.852322188636442,4.002754407078971,2.8670389792319666,3.9994315918528436
1765539952.7910244,2.702511496007811,4.307348257506146,2.6834175688588457,4.136318783080828,2.6824209578205673,4.115382680218994
1765539952.891639,2.617829722925361,4.360533443213479,2.4492015297286844,4.2641294688989095,2.4697515575990043,4.243093334685228
1765539952.9826303,2.532101252831005,4.412014469683355,2.2939943498420563,4.359636430197561,2.309530412027626,4.3349993396711675
1765539953.0949793,2.4453603759697513,4.461770745191594,2.0730148086777476,4.465495535043234,2.101689830163677,4.448758165209899
1765539953.194145,2.3576417875358135,4.5097823678914,1.8903119461327413,4.557505973465399,1.909964174032209,4.548766758418945
1765539953.2946532,2.268980573795001,4.55603013377384,1.8791986777834446,4.5666323060682155,1.8970356042200496,4.555185030047435
1765539953.3948333,2.1794121980506755,4.6004955443491875,1.7744734394293666,4.628043263495261,1.772758698790313,4.613813121556489
1765539953.4934473,2.0889724864589048,4.643160814046079,1.7287865385652308,4.636339810911043,1.7340849663969369,4.631120700524058
1765539953.59253,1.9976976136984812,4.684008877325497,1.6574086672798092,4.67445337889953,1.6467717554539234,4.66811812023308
1765539953.692752,1.905624088501524,4.723023395506765,1.582895839873867,4.720003103560872,1.5618882040857223,4.702100093964931
1765539953.7948282,1.8127887390504833,4.760188763302795,1.5505245787080422,4.734894977493803,1.547759794927448,4.707430916153687
1765539953.894374,1.7192286982473515,4.795490115062,1.5508614344564657,4.729894720621426,1.5271468470865401,4.714740949781206
1765539953.9945176,1.6249813888609974,4.828913330714357,1.4601241397843419,4.761672327585419,1.4253420927010532,4.74856796341363
1765539954.0933847,1.530084508558563,4.860445041419242,1.3483803152157339,4.797090298171415,1.3082379992336297,4.7848947061160185
1765539954.1947258,1.434576014826895,4.890072634912787,0.9230930647637673,4.913695546844715,0.8908517359488475,4.905275873318364
1765539954.2958589,1.3384941097900542,4.917784260552628,0.8577192365410855,4.921745319664442,0.8274940596939955,4.922184415369489
1765539954.395535,1.241877224928983,4.943568834057989,0.6733854287192865,4.940561616117136,0.6736470809327377,4.959963215357012
1765539954.4949577,1.1447640057094155,4.96741604194326,0.5103766239428832,4.987615634269441,0.5023362396709434,4.998414913276223
1765539954.5952168,1.047193296124215,4.989316345643244,0.24347683870670206,5.071649317416289,0.23921949574253487,5.051969489703943
1765539954.6940095,0.9492041231562909,5.009260985328462,0.11709856775943785,5.078270827153301,0.11007397764476148,5.075576301666112
1765539954.7960188,0.8508356811683238,5.027241983408964,-0.031222538033013926,5.108666295220496,-0.047176229603246495,5.101081755618997
1765539954.8960776,0.752127316225549,5.043252147725262,-0.15386290355899354,5.126757657882391,-0.15428884277620997,5.116263268375472
1765539954.9960866,0.6531185103578476,5.057285074425096,-0.3048309496487323,5.148953938814771,-0.2931731817098272,5.133122066048467
1765539955.0954683,0.5538488657674677,5.069335150524887,-0.4155121029890257,5.176437124517145,-0.4044677404188141,5.144378295323156
1765539955.196073,0.4543580889886693,5.079397556154864,-0.5697218735371257,5.173550950033632,-0.5534619859175429,5.156442746938686
1765539955.2953992,0.35468597500563553,5.087468266486936,-0.6687762282141891,5.1774364571831955,-0.6459655961831275,5.16207356590007
1765539955.3969576,0.254872391335018,5.093544053344579,-0.8481394446200827,5.183166308833539,-0.8314942701497945,5.169646656179015
1765539955.4968398,0.1549572620794527,5.09762248649406,-1.0665552389787056,5.1723824666568685,-1.0476135323815237,5.174141791031184
1765539955.5972457,0.05498055195845905,5.099701934616496,-1.0939504239290117,5.1908562286126685,-1.0803159393023587,5.1741678328395775
1765539955.688567,-0.04501774967691849,5.099781565960365,-1.1967031773018089,5.190183369851681,-1.1792133831990799,5.172268405149436
1765539955.7969556,-0.14499764483932087,5.097861348674191,-1.2875485512822784,5.202287897234726,-1.267988390408631,5.168786314687768
1765539955.8975701,-0.24491914290372846,5.093942050819286,-1.3399251485935486,5.202180522107701,-1.3271970190931603,5.165276845107822
1765539955.9843276,-0.34474227660318657,5.088025240062534,-1.4155517833790683,5.2007752605319455,-1.403486557754076,5.15922176650318
1765539956.0968735,-0.44442711801517165,5.080113283049349,-1.5011252065016623,5.180633751380092,-1.4821759098886984,5.151389784382102
1765539956.1967528,-0.5439337945322313,5.070209344457046,-1.777230165301068,5.144350916765994,-1.7745235559055994,5.116374865455991
1765539956.297671,-0.643222504810499,5.058317385729009,-2.118631656977145,5.0863281733384005,-2.1109997018000386,5.069231244834786
1765539956.397635,-0.742253534689693,5.044442163490174,-2.18721823473311,5.055164140293862,-2.174074338497838,5.059103823495502
1765539956.4966643,-0.8409872730782598,5.028589227644434,-2.1635672323163035,5.031487463072344,-2.164696274508144,5.060802631208257
