time,gt_x,gt_y,est_x,est_y,noisy_x,noisy_y
1765540477.0722435,2.8925111399165946,-3.979119699408659,-0.3570034359421022,-2.0839941489105414,2.116710281566583,-6.679090648254976
1765540477.118216,4.995946949582605,0.32472570288300456,-1.8774719179899122,-3.982900828209671,-0.4478250975469471,-6.260944171186323
1765540477.182542,4.978012851151745,-0.3789040957121029,-5.013288431601446,2.6558793867115873,-1.6101369719809278,-0.1501052124073833
1765540477.2401073,-1.8543851629302357,-4.5430171146013905,1.0048060132830756,-5.703929381785754,2.160324963327571,-6.697027273470102
1765540477.3037,-3.7841634994722146,-3.1668916560308413,-0.5049944170787526,-8.374572700946187,-3.4154838850425997,-5.2285702121392585
1765540477.3495212,4.993182561033767,-0.17949359735961024,-0.40376722206727544,-9.818731738910392,-0.8492187013988108,4.6900383830723
1765540477.3944776,1.086991100029398,-4.780644253801893,-1.1296802096521645,-6.128941174251745,-3.1372457460312995,-5.169573170275965
1765540477.4341795,4.997773523770404,-0.07960070605967107,9.736550086514557,4.759204539950184,-1.577181328636386,0.31892481972921793
1765540477.4901764,1.1800650714173073,-4.758998895253237,2.2267469468679066,-7.533119465038299,-2.9074547092595022,-5.116025204276616
1765540477.5389276,5.000365843706959,0.020364020461523358,10.242096385615305,3.1482463615067027,-1.572349150515533,0.505262685492345
1765540477.5944996,1.2770026323043493,-4.734447399160705,-4.902106626171061,-2.476834525883688,-4.49610992511651,-7.473913241872917
1765540477.6724377,5.000958483950021,0.12036059764620981,-1.4365945336435302,4.720042246431335,-1.1323106517041344,4.610243156299041
1765540477.7194066,-1.3815883689194963,-4.7050508384738965,-1.6373982305765207,-3.063150744205859,-0.06157526712520492,-5.948638105524267
1765540477.747209,-3.4391091581059747,-3.528456639959033,-3.9638803714917663,-4.1424096035541185,-4.468765525229128,-3.7239494514446845
1765540477.7984612,1.473552440593255,-4.678247892291423,-1.578485734708273,-5.715961261543924,-2.4604619587708862,-4.9896050809805015
1765540477.8530781,-1.7097482890873632,4.798220701893295,-9.70689515783109,-6.286936227447819,-1.4118818747014104,4.51614692645421
1765540477.8940783,-1.188331928545951,-4.7564961026413775,-5.526061283622209,-9.281784533865014,3.23729151146537,-7.064383458573216
1765540477.9460876,4.990739955511304,0.42014149249497157,12.302206597869835,0.5151164686881241,-1.5869320867715873,0.8180938526162951
1765540478.0104191,1.6634532408792224,-4.6155394159755,-0.8776962053568198,-4.821011943826707,-2.2496599439184477,-4.919311883986388
1765540478.049486,-1.896258857273645,4.726050937407512,2.217924816094927,-8.060530482880372,-1.6794968279263316,4.410924611339359
1765540478.1084476,1.7574251290448921,-4.581349491937852,2.8680750569914797,-7.384344670725472,3.2262853261953297,-7.062688186560821
1765540478.1404405,-1.9883944022824513,4.687183109875721,-3.578042710416728,-5.6406944130148995,-4.0333636438421445,-4.1053198690145445
1765540478.1854353,-0.8949772092825101,-4.819074149316779,-0.20657914372389596,-8.920514773370197,3.274759807551753,-7.072019265700189
1765540478.2334497,-2.0797342160685837,4.64648046759508,-3.9310326382906533,-5.538970329573417,-3.8824119851411836,-4.224607483539205
1765540478.2953086,-4.797620318256577,1.5047151426228067,1.5363146489668926,2.3482307075036313,-6.286041459030995,4.3539190323487125
1765540478.343478,2.030919039349226,-4.469408001321228,-4.696858544562784,-4.527266716977476,-3.8442697681554994,-7.249308190556509
1765540478.4130914,-3.5398627716388633,3.630190363162906,1.540430908490092,2.9258067324071195,-6.3740429360093485,4.267399560143648
1765540478.4639719,2.125915644775178,-4.426013003352883,2.8461405661213437,-4.448314324294386,-1.3236768368695127,-4.528126438684353
1765540478.5351896,4.916531275480242,1.0151719783649802,-4.82652461203768,3.0455326565216496,-1.6856832163800441,1.7416068703767655
1765540478.5995429,-4.873218140353794,1.2144429039675217,-0.0515498110519127,4.35934460636569,-4.122426067381823,0.6396255586829767
1765540478.6625688,2.3012658922895657,-4.339463465672197,-4.969815896425325,-3.0805385860162717,-3.64558783391862,-7.153427386786077
1765540478.753449,4.876001990057259,1.2110087572758976,-3.4860032776276295,12.324010134040513,-6.121272471953276,-6.436881452263665
